label,iteration,start_unix_s,wall_ms,cuda_ms
uma_2g,375,1788082652.027018,0.489708,0.443040
uma_2g,376,1788082652.027520,0.490699,0.449984
uma_2g,377,1788082652.028023,0.484763,0.440704
uma_2g,378,1788082652.028520,0.497348,0.451808
uma_2g,379,1788082652.029029,0.464801,0.419616
uma_2g,380,1788082652.029506,0.500467,0.454880
uma_2g,381,1788082652.030019,0.479875,0.438272
uma_2g,382,1788082652.030511,0.499662,0.449504
uma_2g,383,1788082652.031024,0.500524,0.453312
uma_2g,384,1788082652.031536,0.463625,0.419392
uma_2g,385,1788082652.032013,0.561302,0.517952
uma_2g,386,1788082652.032587,0.491670,0.445952
uma_2g,387,1788082652.033092,0.492708,0.449088
uma_2g,388,1788082652.033596,0.490551,0.446976
uma_2g,389,1788082652.034097,0.468235,0.429280
uma_2g,390,1788082652.034577,0.498857,0.452928
uma_2g,391,1788082652.035088,0.454126,0.410208
uma_2g,392,1788082652.035554,0.485365,0.444224
uma_2g,393,1788082652.036052,0.485070,0.445920
uma_2g,394,1788082652.036549,0.488644,0.444064
uma_2g,395,1788082652.037050,0.491615,0.447008
uma_2g,396,1788082652.037554,0.460718,0.414176
uma_2g,397,1788082652.038027,0.495097,0.448928
uma_2g,398,1788082652.038534,0.484153,0.439296
uma_2g,399,1788082652.039030,0.488801,0.444064
uma_2g,400,1788082652.039531,0.493022,0.448864
uma_2g,401,1788082652.040037,0.463255,0.420736
uma_2g,402,1788082652.040512,0.493348,0.447232
uma_2g,403,1788082652.041018,0.477855,0.434144
uma_2g,404,1788082652.041507,0.491857,0.447104
uma_2g,405,1788082652.042011,0.490468,0.449696
uma_2g,406,1788082652.042514,0.464597,0.422336
uma_2g,407,1788082652.042991,0.492107,0.445824
uma_2g,408,1788082652.043495,0.461429,0.418272
uma_2g,409,1788082652.043968,0.548164,0.489504
uma_2g,410,1788082652.044529,0.532125,0.492000
uma_2g,411,1788082652.045073,0.487346,0.444288
uma_2g,412,1788082652.045573,0.500856,0.455968
uma_2g,413,1788082652.046086,0.464746,0.416288
uma_2g,414,1788082652.046562,0.495181,0.446784
uma_2g,415,1788082652.047070,0.478754,0.438400
uma_2g,416,1788082652.047560,0.478885,0.437376
uma_2g,417,1788082652.048051,0.490394,0.444544
uma_2g,418,1788082652.048554,0.456912,0.414752
uma_2g,419,1788082652.049026,0.497153,0.451232
uma_2g,420,1788082652.049534,0.475679,0.434976
uma_2g,421,1788082652.050021,0.478681,0.436320
uma_2g,422,1788082652.050513,0.488876,0.445184
uma_2g,423,1788082652.051014,0.461985,0.414848
uma_2g,424,1788082652.051487,0.501829,0.450752
uma_2g,425,1788082652.052001,0.533162,0.487552
uma_2g,426,1788082652.052546,0.555736,0.514432
uma_2g,427,1788082652.053114,0.504939,0.460896
uma_2g,428,1788082652.053631,0.467339,0.423232
uma_2g,429,1788082652.054110,0.496412,0.449056
uma_2g,430,1788082652.054618,0.466134,0.417536
uma_2g,431,1788082652.055097,0.490958,0.450400
uma_2g,432,1788082652.055600,0.485635,0.446496
uma_2g,433,1788082652.056098,0.483449,0.439648
uma_2g,434,1788082652.056594,0.497024,0.449728
uma_2g,435,1788082652.057104,0.466894,0.420384
uma_2g,436,1788082652.057583,0.492514,0.446016
uma_2g,437,1788082652.058088,0.479339,0.439072
uma_2g,438,1788082652.058578,0.480144,0.436480
uma_2g,439,1788082652.059070,0.495078,0.450080
uma_2g,440,1788082652.059577,0.462273,0.419072
uma_2g,441,1788082652.060052,0.546430,0.504032
uma_2g,442,1788082652.060611,0.520274,0.481216
uma_2g,443,1788082652.061142,0.496199,0.452224
uma_2g,444,1788082652.061651,0.486866,0.445312
uma_2g,445,1788082652.062150,0.460698,0.418496
uma_2g,446,1788082652.062624,0.496301,0.448928
uma_2g,447,1788082652.063133,0.480402,0.436544
uma_2g,448,1788082652.063624,0.493106,0.446848
uma_2g,449,1788082652.064130,0.496116,0.449952
uma_2g,450,1788082652.064639,0.465458,0.422592
uma_2g,451,1788082652.065117,0.493532,0.447936
uma_2g,452,1788082652.065623,0.464579,0.419648
uma_2g,453,1788082652.066099,0.491531,0.445120
uma_2g,454,1788082652.066603,0.485959,0.445376
uma_2g,455,1788082652.067101,0.484115,0.440352
uma_2g,456,1788082652.067597,0.506050,0.459744
uma_2g,457,1788082652.068115,0.491876,0.445568
uma_2g,458,1788082652.068619,0.546431,0.502112
uma_2g,459,1788082652.069178,0.484245,0.442816
uma_2g,460,1788082652.069673,0.484579,0.442432
uma_2g,461,1788082652.070169,0.502846,0.455648
uma_2g,462,1788082652.070684,0.457819,0.415744
uma_2g,463,1788082652.071155,0.498764,0.451840
uma_2g,464,1788082652.071666,0.478301,0.433280
uma_2g,465,1788082652.072157,0.489394,0.442528
uma_2g,466,1788082652.072659,0.488690,0.446848
uma_2g,467,1788082652.073159,0.461754,0.420064
uma_2g,468,1788082652.073632,0.490227,0.446944
uma_2g,469,1788082652.074136,0.457921,0.417792
uma_2g,470,1788082652.074605,0.489569,0.446048
uma_2g,471,1788082652.075108,0.488227,0.444864
uma_2g,472,1788082652.075607,0.480355,0.437664
uma_2g,473,1788082652.076098,0.527718,0.485696
uma_2g,474,1788082652.076636,0.486227,0.442656
uma_2g,475,1788082652.077134,0.424504,0.382688
uma_2g,476,1788082652.077569,0.493737,0.447168
uma_2g,477,1788082652.078074,0.483477,0.439264
uma_2g,478,1788082652.078568,0.456819,0.413728
uma_2g,479,1788082652.079036,0.491246,0.448736
uma_2g,480,1788082652.079539,0.465494,0.424224
uma_2g,481,1788082652.080015,0.498079,0.444320
uma_2g,482,1788082652.080526,0.487376,0.445152
uma_2g,483,1788082652.081025,0.455532,0.417248
uma_2g,484,1788082652.081492,0.493245,0.449920
uma_2g,485,1788082652.081997,0.460087,0.417344
uma_2g,486,1788082652.082469,0.481615,0.441280
uma_2g,487,1788082652.082962,0.492292,0.446976
uma_2g,488,1788082652.083466,0.466606,0.424320
uma_2g,489,1788082652.083944,0.519014,0.469728
uma_2g,490,1788082652.084474,0.468681,0.417440
uma_2g,491,1788082652.084954,0.495930,0.451264
uma_2g,492,1788082652.085462,0.495337,0.450912
uma_2g,493,1788082652.085968,0.470587,0.426336
uma_2g,494,1788082652.086450,0.498421,0.452992
uma_2g,495,1788082652.086960,0.462532,0.417536
uma_2g,496,1788082652.087435,0.490403,0.444512
uma_2g,497,1788082652.087937,0.512163,0.471104
uma_2g,498,1788082652.088460,0.478032,0.435584
uma_2g,499,1788082652.088950,0.490939,0.445056
uma_2g,500,1788082652.089452,0.466440,0.421536
uma_2g,501,1788082652.089930,0.491846,0.446784
uma_2g,502,1788082652.090434,0.477032,0.435840
uma_2g,503,1788082652.090923,0.481348,0.438336
uma_2g,504,1788082652.091416,0.494068,0.448544
uma_2g,505,1788082652.091921,0.459976,0.416672
uma_2g,506,1788082652.092393,0.498588,0.451808
uma_2g,507,1788082652.092903,0.473522,0.430464
uma_2g,508,1788082652.093388,0.484708,0.439968
uma_2g,509,1788082652.093884,0.493024,0.444352
uma_2g,510,1788082652.094389,0.466318,0.423392
uma_2g,511,1788082652.094867,0.497552,0.451776
uma_2g,512,1788082652.095377,0.460004,0.416992
uma_2g,513,1788082652.095927,0.542782,0.486560
uma_2g,514,1788082652.096484,0.494542,0.441472
uma_2g,515,1788082652.096990,0.491496,0.450240
uma_2g,516,1788082652.097493,0.490365,0.444032
uma_2g,517,1788082652.097995,0.464318,0.419872
uma_2g,518,1788082652.098471,0.495014,0.448032
uma_2g,519,1788082652.098978,0.461615,0.416736
uma_2g,520,1788082652.099451,0.488903,0.444480
uma_2g,521,1788082652.099952,0.528755,0.477504
uma_2g,522,1788082652.100493,0.477412,0.436768
uma_2g,523,1788082652.100982,0.491524,0.446688
uma_2g,524,1788082652.101485,0.478570,0.438464
uma_2g,525,1788082652.101975,0.493902,0.444704
uma_2g,526,1788082652.102481,0.492180,0.449120
uma_2g,527,1788082652.102984,0.460496,0.417536
uma_2g,528,1788082652.103456,0.496161,0.450656
uma_2g,529,1788082652.103964,0.484486,0.433280
uma_2g,530,1788082652.104461,0.490431,0.445824
uma_2g,531,1788082652.104963,0.486903,0.443744
uma_2g,532,1788082652.105462,0.467680,0.424704
